ID,English,Others,
salesladydone3,——嘿小姐！你介意我叫朋友一起吗？对你来说会是次有趣的体验。,@1-When I first met her she felt like a loving mother to me but once she saw me banging Aoi all that warmth in her hug vanished. Now the only time she hugs when she wants my cock.,
salesladydone4,——绝对不行！我是正规公司的员工，不是应召女郎。我本来就不该让你做这种事，但……我得承认我抗拒不了你的鸡巴。也许这就是我下班后不想回家的原因。,@2-She is not even your step mom so I see no point in hesitating railing her. She is just a horny woman who needs a good cock to fuck her every night. Just like me! Then again... she also wants to keep you to herself so it's fine I guess.,
ginadeliverytalkintro0,——嗯……看来是肉眼看不到的鬼。虽然我看不见，但能感觉到它在做爱。,@3-Wow! These ghosts are having some vigorous sex. Wait... I feel like these moans are a bit familiar. Perhaps using a video camera to see will help me overcome this trickery.,
ginadeliverytalkintro1,——等等！你怎么能看到我们？哦……我们一定是不小心走进了你摄像机的夜视范围。但你为什么会用夜视？嗯……我不记得我穿着T恤。,@1-Hey are you really fucking me? I haven't got a single creampie from you yet. Don't forget our deal. You only get to eat if you fuck me at 3 times while I'm delivering food.,
ginadeliverytalkintro2,——嗯……你太专注于操我的时候我又把衣服穿上了。我知道你会突然不想穿鬼魂内裤，到时候我希望我们能有衣服穿。哦，我太专注了没看到你开了夜视。现在所有人都能看到我们在做了。,@2-I've already came in four times since we begin. You are sweating so profusely that my semen is getting diluted with your sweat making your think I haven't came inside you once. How about we do it in an alley or something? I don't wanna be seen fucking an old hag.,
ginadeliverytalk1,——嗯……抱歉，这些内裤不能给你的助手们。我邻居留美亚好不容易才借给我的。如果你不小心弄坏了就失效了。,"@1-No fucking way! I’m giving these special panties to you. I have paid Rumia 1,000,000 coins for it.",
ginadeliverytalk1a,——只要増夫不拉下这些内裤我们就没事。鬼魂会以为我们是同类不会伤害我们。,@1-No need to worry! If you have played Ringman you will notice I'm wearing ghost panties. Well they make you a ghost as long as you are wearing them. I found a little trick to make Masuo invisible to ghosts too.,
ginadeliverytalk2,——别担心我韦恩夫人。我保证不会离太远。你屁股夹紧就好，让我的鸡巴稳稳地留在里面。,@2-She is clenching her ass so tight I can't fucking pull myself away. She is making sure I won't go home even after keeping my end of the bargain.,
ginadeliverytalk3,——哦，做了这么久我全身都被汗浸透了。反正都湿透了，打伞有什么意义。,@1-I'm so fucking tired that my whole body is soaked wet. I can't stop though. If I stop he will get an excuse to leave and I don't want that. I'm giving him the best food in the city so the least he can do it give me a good fuck.,
ginadeliverytalk4,——一二……一二……加油韦恩夫人，偷懒就练不出体力了。太一，让开！韦恩夫人不能在一个地方待太久。她的送餐任务都完成了但今晚还没达到10公里。做完这100个俯卧撑我在上面她做，再100个仰卧起坐每次含住我的鸡巴。,"@2-My boss Ryoko takes all the money we earn leaving me with nothing but bread crum. I have no choice but lend my cock to this old lady. Well, she makes the tastiest food I know so I don't mind fucking her for sometime.",
ginadeliverytalk5,——嗯……下雨天送餐的时候増夫有时会陪我。骑自行车打不了伞所以他帮我撑着。有时候我们决定像这样步行，这样我就能变强壮。,@1-This is a delivery job you unlock in Magic Ring after a quest where my husband confronts me for getting fucked by Masuo.,
apartmentpaint1,看起来他们在海滩玩得很开心。嗯……他尽力遮住了她的胸部，但我还是能看到她的乳头，嘿嘿……等等！她脸上的东西看起来不像防晒霜。,Looks like the lady was giving a blowjob to Masuo. Well even I would choose her to give a blowjob over her daughter.,
apartmentpaint2,从她脸颊上滚落的泪珠来看，那些甜甜圈一定是她最喜欢的，但左边的女孩把她的那份也吃了。我只希望那个女孩还活着。,Rose eaten the last donut Aoi had and was found dead in a strange circumstances. Ryoko pleaded Lady Mystery to revive her.,
apartmentpaint3,不会吧！这是《暗涌》第12卷的封面。据她说这将是系列的最后一章。这么好的漫画才12卷就完结太可惜了。,No way! This is cover art for Underflow Vol 12. According to her it's going to be final chapter in the series. Too bad such good manga is going to end only after 12 volumes.,
apartmentpaint4,我认识这个女孩。她出现在一个叫“性感邻居”的成人视频系列里。她的演技很烂。唯一的亮点是长段的做爱场景。剪辑合集的播放量比正片还高。,I know this girl. She appeared in sex video series called 'Sexy Neighbour'. Her acting is horrible. The only saving grace is long sex scenes. It's sex compilation video has more views than the actual episodes.,
apartmentpaint4a,他们是夫妻在家自拍的成人视频。那可以原谅。不过看看她在精神病院的表现，我惊讶她进步了这么多。,"They are husband and wife recording home made sex videos. In that case I can cut them some slacks. Well looking at her performance back at the asylum, I'm surprised how much she has improved.",
apartmentpaint5,看他一边操她一边吸她的胸。真希望我有个胸这么大的伴侣。,Look at him sucking her breasts while banging her. I wish I had a partner with such huge breasts.,
apartmentpaint5a,他们俩互相榨得干干净净。我现在是他们作品的粉丝了。不知道新系列会怎样。,They both are milking each other dry. I'm now fan of their work. Wonder the new series will turn out to be.,
apartmentpaint6,嗯……看起来他们在学校不只是补习。我得说。常春大学的老师比我们学校的大多数女孩都漂亮。,Hmm... it seems they were doing more than extra studies at the college. I must say. Teacher at Evergreen college are prettier than most girls at my college.,
apartmentpaint7,什么！常春大学的这个老师跟学生做爱。该死的姐姐！现在我知道你为什么不让我上你的学校了。,I fucking hate sis. If not for her I would have been one of the student she sleeps with.,
apartmentpaint8,什么鬼……这张图让人硬了她就负责治疗。嘿嘿……我也该让我的硬鸡巴接受治疗。希望由美子博士给我打折。,Animation with her have been scrapped so no point getting hard here.,
apartmentpaint9,松冢葵女士……增夫和我小时候超迷她。不知道她住在这么小的公寓里。,Ms. Aoi Matsuzaka. Ken and I had a crush on her when we were kids. He will be jealous to know I get to fuck her after a quest.,
apartmentpaint10,什么！一定是开玩笑吧。新闻说这位女士的一岁孩子能举起汽车还懂量子物理学。他们是不是在胡编乱造？,This news is about Masuo’s daughter with Kurumi. As she was engineered in a lab she is said to be the smartest and strongest one year old.,
apartmentpaint11,新闻说遇到吸淫蜂要远离。但对付它们是我的工作，我不能害怕。,It’s Lady Merusa that appears in Hailey’s Adventure game.,
apartmentpaint12,嘿，是那个废弃小屋里喝醉的女孩。不知道她住这儿。,It’s the girl I fucked in abandoned shed.,
apartmentpaint12a,几个月前我在废弃小屋发现她喝醉了，现在她是我的猎鬼助手。她是我的大粉丝。,That drunk girl is my new girlfriend now. I think will dump Tsukiko and Misae after I get bored.,
apartmentpaint13,,,
apartmentpaint14,什么鬼……这是个长得像我的充气娃娃。她好像对我很着迷。想要我的话直接开口嘛，何必浪费钱买这个。,A sex doll that looks like me.,
apartmentpaint15,那是姐姐的男朋友？我就知道她在跟人交往。她对我的感情生活指手画脚，自己却在交往。,Sis has problem with my relationships and she has one for herself.,
apartmentpaint16,姐姐怎么在这张照片里？这应该是美女照片嘛。哈哈……哦……露丝旁边和另一个金发女孩我不认识。也许是她的新朋友我从来没见过。,Photo of beautiful ladies… Why the fuck sis is there?,
apartmentpaint17,嗯……好像某种暗号。看不太清……哦……如果用摄像机的夜视放大来看就能看清了。,I need to use a video camera to see the code well.,
apartmentpaint18,中间那个女孩长得像增夫。不知道是不是他妹妹。,The girl in the middle is short Masumi. Masuo from another universe.,
apartmentpaint19,他在玩虚拟性爱模拟器。是“我的可爱女友”吗？我以前有一个，后来让月子来打理了。嗯……画面比那时好多了。一定是续作吧。,He can’t fuck his neighbor in real life so resorting to fuck her virtual self. It looks so real now a days.,@NEW
